"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"LIFEINSU","2024-04-21","10000.4","10079.99","9894.25","10056.9","0.41 %","156,811,589.80","-"
"LIFEINSU","2024-04-18","10069.35","10069.35","9994.9","10015.69","-0.52 %","197,457,699.00","-"
"LIFEINSU","2024-04-16","10128.28","10128.28","10053.21","10067.68","-0.54 %","184,725,833.50","-"
"LIFEINSU","2024-04-15","10145.55","10199.22","10102.52","10122.8","-0.34 %","190,485,710.50","-"
"LIFEINSU","2024-04-14","10229.72","10253.42","10128.38","10157.07","-0.70 %","202,648,640.80","-"
"LIFEINSU","2024-04-10","10362.98","10397.39","10198.25","10228.92","-1.26 %","240,925,160.30","-"
"LIFEINSU","2024-04-09","10535.04","10463.89","10337.27","10359.1","0.49 %","363,228,825.30","-"
"LIFEINSU","2024-04-07","10157.6","10319.4","10134.66","10308.27","1.43 %","286,817,613.10","-"
"LIFEINSU","2024-04-04","10182.7","10202.52","10144.47","10163.01","-0.17 %","183,616,873.60","-"
"LIFEINSU","2024-04-03","10202.04","10272.83","10163.32","10179.96","0.51 %","373,750,974.10","-"
"LIFEINSU","2024-04-02","10108.56","10166.25","10080.95","10128.35","0.20 %","149,401,616.90","-"
"LIFEINSU","2024-04-01","10120.04","10160.48","10070.32","10108.56","-0.09 %","117,534,428.40","-"
"LIFEINSU","2024-03-31","10201.33","10240.91","10107.23","10117.3","-1.00 %","129,229,973.60","-"
"LIFEINSU","2024-03-28","10191.95","10236.26","10115.76","10219.36","0.29 %","113,364,694.90","-"
"LIFEINSU","2024-03-27","10260.67","10303.98","10160.63","10190.05","-0.79 %","127,691,996.90","-"
"LIFEINSU","2024-03-26","10324.32","10363.76","10235.52","10271.37","-0.19 %","124,463,726.60","-"
"LIFEINSU","2024-03-25","10390.99","10394.7","10248.93","10290.73","-0.96 %","127,437,490.40","-"
"LIFEINSU","2024-03-21","10478.95","10543.78","10384.67","10390.98","-0.82 %","142,220,382.40","-"
"LIFEINSU","2024-03-20","10564.3","10606.47","10442.91","10477.15","-0.51 %","178,599,087.50","-"
"LIFEINSU","2024-03-19","10524.39","10656.32","10510.51","10530.35","0.07 %","245,642,811.00","-"
"LIFEINSU","2024-03-18","10517.16","10572.97","10449.03","10523.25","0.06 %","163,116,350.90","-"
"LIFEINSU","2024-03-17","10530.04","10640.87","10450.08","10517.16","-0.20 %","235,317,249.30","-"
"LIFEINSU","2024-03-14","10829.52","10840.38","10517.46","10537.87","-2.65 %","332,914,936.30","-"
"LIFEINSU","2024-03-13","10867.19","10982.61","10726.27","10824.87","0.10 %","397,801,895.70","-"
"LIFEINSU","2024-03-12","10276.96","10845.86","10269.46","10814.28","5.54 %","630,645,118.30","-"
"LIFEINSU","2024-03-10","10058.16","10314.99","10058.16","10246.6","1.87 %","239,409,779.60","-"
"LIFEINSU","2024-03-07","10001.67","10140.67","10001.67","10058.16","0.37 %","137,539,808.60","-"
"LIFEINSU","2024-03-06","10013.4","10125.66","9884.93","10020.68","-0.03 %","167,233,210.00","-"
"LIFEINSU","2024-03-05","10537.54","10537.54","9992","10023.28","-3.50 %","250,242,192.60","-"
"LIFEINSU","2024-03-04","9862.44","10394.42","9862.44","10386.41","6.33 %","22,808,208.00","-"
"LIFEINSU","2024-03-03","9845.95","9864.51","9711.54","9768.45","-0.93 %","174,476,399.00","-"
"LIFEINSU","2024-02-29","9984.04","10008.13","9829.84","9860.33","-1.32 %","159,618,802.40","-"
"LIFEINSU","2024-02-28","10043.6","10095.89","9969.46","9992.31","-0.51 %","143,389,328.90","-"
"LIFEINSU","2024-02-27","10041.37","10137.8","9960.43","10043.6","-0.08 %","125,527,136.90","-"
"LIFEINSU","2024-02-26","10032.31","10107.01","9935.98","10051.62","0.32 %","166,222,783.70","-"
"LIFEINSU","2024-02-25","10095.75","10216.45","10003.78","10019.89","-0.53 %","406,378,357.20","-"
"LIFEINSU","2024-02-22","10183.02","10240.75","10031.55","10073.65","-1.07 %","172,635,602.30","-"
"LIFEINSU","2024-02-21","10212.58","10283.91","10154.7","10183.01","-0.29 %","123,884,165.90","-"
"LIFEINSU","2024-02-20","10255.11","10308.41","10191.33","10212.57","-0.41 %","150,858,448.60","-"
"LIFEINSU","2024-02-18","10381.83","10404.03","10227.04","10255.1","-1.34 %","199,856,732.80","-"
"LIFEINSU","2024-02-15","10466.56","10504.62","10370.47","10394.58","-0.69 %","147,290,068.50","-"
"LIFEINSU","2024-02-14","10490.61","10541.55","10440.01","10466.36","-0.27 %","131,730,804.10","-"
"LIFEINSU","2024-02-13","10680.16","10680.16","10421.79","10495.09","-1.76 %","223,759,480.80","-"
"LIFEINSU","2024-02-12","10618.69","10711.24","10592.47","10682.83","0.36 %","157,118,059.00","-"
"LIFEINSU","2024-02-11","10687.6","10736.74","10608.41","10644.67","-0.29 %","228,838,335.10","-"
"LIFEINSU","2024-02-08","10692.87","10731.59","10652.66","10675.18","-0.12 %","193,839,643.00","-"
"LIFEINSU","2024-02-07","10555.29","10761.1","10555.29","10687.61","1.35 %","270,278,075.10","-"
"LIFEINSU","2024-02-06","10455.59","10558.33","10454.15","10545.41","0.76 %","134,788,622.00","-"
"LIFEINSU","2024-02-05","10446.05","10552.44","10442.48","10466.27","0.19 %","141,043,018.30","-"
"LIFEINSU","2024-02-04","10504.18","10550.76","10418.39","10446.71","-0.55 %","283,921,985.50","-"
"LIFEINSU","2024-02-01","10627.62","10640.89","10489.94","10504.18","-1.28 %","240,016,190.90","-"
"LIFEINSU","2024-01-31","10799.45","10839.62","10609.74","10640.19","-1.37 %","263,745,628.40","-"
"LIFEINSU","2024-01-30","10742.1","10856.32","10728.32","10787.61","0.34 %","338,409,078.60","-"
"LIFEINSU","2024-01-29","10701.64","10814.36","10693.83","10750.7","0.73 %","294,318,653.20","-"
"LIFEINSU","2024-01-28","10646.75","10726.8","10617.32","10673.14","0.51 %","371,228,890.20","-"
"LIFEINSU","2024-01-25","10665.1","10724.32","10590.36","10619.19","-0.43 %","299,027,287.20","-"
"LIFEINSU","2024-01-24","10690.22","10832.65","10652.22","10665.09","-0.36 %","241,860,235.50","-"
"LIFEINSU","2024-01-23","10736.42","10837.58","10661.16","10703.15","-0.67 %","278,071,636.20","-"
"LIFEINSU","2024-01-22","10820.53","10960.28","10721.64","10774.83","-0.75 %","551,596,166.40","-"
"LIFEINSU","2024-01-21","10951.91","11020.26","10826.86","10855.88","-0.74 %","391,698,813.30","-"
"LIFEINSU","2024-01-18","10990.17","10993.78","10878.33","10936.54","-0.53 %","382,690,038.00","-"
"LIFEINSU","2024-01-17","11167.51","11277.33","10978.18","10994.37","-1.19 %","545,207,799.30","-"
"LIFEINSU","2024-01-16","10947.01","11147.06","10947.01","11127.33","1.78 %","434,011,119.20","-"
"LIFEINSU","2024-01-14","10945.86","10995.87","10882.08","10932.32","0.43 %","283,004,969.80","-"
"LIFEINSU","2024-01-11","11015.51","11056.7","10856.88","10885.61","-1.04 %","313,296,817.20","-"
"LIFEINSU","2024-01-10","11106.05","11260.24","10953.57","11000.38","-0.25 %","573,041,853.10","-"
"LIFEINSU","2024-01-09","10973.07","11212.09","10955.39","11028.42","0.92 %","542,083,164.90","-"
"LIFEINSU","2024-01-08","10580.99","10933.02","10566.92","10927.35","3.72 %","417,486,868.70","-"
"LIFEINSU","2024-01-07","10752.47","10753.54","10522.48","10535.25","-2.41 %","455,624,878.30","-"
"LIFEINSU","2024-01-04","10977.41","11038.64","10739.23","10794.94","-1.25 %","576,145,659.30","-"
"LIFEINSU","2024-01-03","10850.14","10943.01","10724.81","10932.02","0.75 %","564,118,235.50","-"
